geneID	SRR6286160	ERR2004671	SRR7500703	ERR2004672	ERR2004665	SRR6059989	SRR7500712	SRR6059999	ERR2004689	SRR7478668	SRR6819302	SRR7500701	SRR1525661	ERR2004695	SRR6286163	SRR5454243	SRR6059991	SRR5454226	SRR7500695	SRR7500694	SRR1525666	SRR7500699	SRR6286162	SRR1525682	SRR7500723	SRR7500697	SRR7478667	SRR5454236	SRR6059983	ERR2004680	SRR1525678	SRR7500727	ERR2004692	SRR7478650	SRR1525675	SRR7500715	ERR1735551	SRR6059988	ERR1735557	SRR7478665	SRR7478651	ERR2004664	SRR1525669	SRR7478663	SRR6059984	SRR6286159	ERR2004696	SRR7500722	SRR6059981	SRR5454225	SRR7500718	SRR7500706	SRR7478678	SRR6286161	SRR7478661	ERR2004693	SRR1525663	SRR6059978	ERR2004676	SRR1525677	ERR2004684	SRR7500711	SRR7500698	SRR7500716	SRR7478653	ERR2004700	ERR2004690	ERR1735556	SRR6059993	SRR7500702	SRR7500709	SRR7478677	SRR1525681	SRR1525667	ERR2004694	SRR7500724	ERR2004675	ERR2004699	SRR1525662	ERR2004678	SRR5454240	SRR9640973	SRR7500728	SRR7478656	SRR5454231	ERR2004688	SRR6819299	SRR1525670	SRR1525683	SRR7478670	SRR7478676	SRR1525679	SRR7478655	SRR7478681	SRR7478675	ERR2004701	ERR2004682	SRR9640967	ERR1735552	SRR6059980	SRR7478683	SRR6819300	SRR7478664	SRR1525673	SRR7500705	ERR1735553	ERR2004709	ERR2004703	ERR2004708	SRR7500713	SRR5454232	ERR1735559	SRR7478674	ERR1735554	SRR7500714	SRR1525664	SRR9640970	ERR1735550	SRR9640974	SRR7478659	SRR5454234	SRR7478680	SRR7478672	SRR6059995	SRR6059987	SRR6059976	ERR2004704	SRR6819301	SRR5454227	ERR2004707	ERR2004683	SRR7478673	ERR2004681	SRR6059977	SRR7478657	SRR7500726	SRR7500708	SRR7478685	SRR6059986	SRR5454233	SRR7478669	ERR2004710	SRR7500725	ERR2004677	ERR1735560	ERR1735549	SRR6819282	SRR6059982	SRR7500719	SRR5454239	SRR1525672	ERR2004669	SRR1525665	SRR7478654	SRR6059997	SRR1525684	SRR5454235	SRR1525676	SRR7478679	SRR6059990	SRR6819303	SRR7478671	ERR2004691	SRR9640965	SRR6059985	ERR2004706	ERR2004705	SRR7500700	SRR1525680	SRR7478660	SRR7478662	SRR9640971	ERR2004697	SRR7500710	SRR7478666	ERR2004666	SRR1525674	SRR7500721	SRR6059992	SRR5454242	SRR7500696	SRR5454244	SRR7500720	ERR2004685	ERR1735555	ERR2004667	SRR7478658	SRR7500717	SRR1525671	SRR6819296	SRR9640972	SRR9640964	SRR5454241	ERR2004679	SRR9640975	ERR2004702	ERR1735558	SRR5454230	ERR2004668	ERR2004698	SRR6819304	SRR5454245	SRR6059979	SRR6059994	ERR2004687	SRR9640966	SRR7478652	SRR7500704	SRR5454238	SRR6819295	SRR5454228	SRR1525668	ERR2004711	SRR7478682	ERR2004686	SRR7500729	SRR7478684	ERR2004674	SRR7500707
AHY39870	90.7329	97.4335	126.439	52.3179	43.4925	10.0314	102.555	165.405	42.1648	21.5468	36.4293	81.817	104.866	101.356	106.37	35.7465	31.7403	84.3756	129.572	127.616	169.131	80.7148	98.6587	173.251	41.1793	115.696	26.6787	234.728	3.94786	74.002	179.066	39.1717	63.5452	128.137	141.867	133.968	192.653	2.67772	81.3707	50.3203	125.651	47.2615	48.6475	48.3227	1.79319	102.843	51.7358	41.3595	2.24213	63.3904	46.9849	72.0511	97.4688	93.1386	100.242	82.963	81.4263	3.90193	25.2754	169.989	49.2024	102.513	81.3517	133.702	124.731	22.9008	51.9541	81.3673	1.36587	129.129	68.7354	87.4585	55.7421	63.7449	76.1781	45.7319	30.7423	31.2326	105.016	101.268	26.2815	147.315	41.7625	113.783	6.74279	43.8142	25.8333	89.041	153.417	42.3147	97.6965	102	113.342	94.4827	93.5354	29.89	79.1469	516.363	23.2793	2.72072	115.2	21.8578	46.6077	115.139	125.526	27.3367	63.363	94.5575	54.6775	102.028	132.209	262.54	92.0526	21.3002	129.266	96.8978	75.1912	186.271	74.1433	97.1053	192.407	92.7669	35.5857	2.09283	2.85152	1.76511	73.0138	13.375	152.691	51.85	48.5618	39.1407	99.2932	6.35487	109.946	41.6739	70.1418	111.938	2.62441	43.2499	24.0578	52.8507	41.2981	32.2131	232.812	163.81	11.6204	6.90635	47.0555	192.458	193.935	82.2567	94.2934	111.909	169.082	162.455	107.792	103.48	91.9127	41.9185	2.64222	39.1138	55.6705	358.602	1.79419	76.84	90.2195	78.8803	169.146	111.109	51.5385	131.256	52.0837	99.7434	26.5343	53.7606	166.859	43.324	2.12889	54.7523	118.34	15.3221	43.9595	56.4537	79.3306	55.2331	106.27	134.835	140.647	4.79687	74.8594	239.849	31.9833	97.3958	134.583	105.718	253.444	6.53801	64.3813	42.2415	10.9975	41.7263	2.52064	4.50655	63.921	363.51	131.198	124.203	175.575	5.61358	198.872	52.6711	63.3522	117.357	55.0094	43.2909	115.495	38.3438	72.0602
AHY39871	52.1457	40.4481	66.3963	44.3202	61.9953	8.30428	37.5602	14.923	76.2522	13.5207	41.1184	37.9845	63.884	39.1011	56.7535	23.5527	14.1042	16.2148	125.296	116.364	82.591	35.7484	57.4092	75.8727	18.5756	129.123	10.562	70.6858	10.318	67.5794	64.9936	19.5196	69.1132	48.2666	40.0343	62.7447	196.164	7.36674	17.5284	15.0705	44.7002	85.2442	20.377	17.1926	6.89209	59.2642	45.9189	17.1339	8.27287	67.2583	22.7613	36.6417	48.1218	53.3332	40.4188	43.9741	32.4477	10.9209	5.92752	52.59	33.7654	35.4018	41.9406	63.6588	45.9165	4.81097	73.0218	32.1216	6.03714	67.9714	37.2291	45.0592	16.7861	26.3507	49.6319	20.6542	13.248	17.3792	61.8077	82.4509	13.0338	25.3126	19.2284	36.1371	10.8599	79.2606	32.0515	69.003	70.2322	16.454	48.7321	29.2295	38.6132	48.992	49.9444	9.54859	60.1762	256.636	5.01051	9.20218	60.914	37.3471	16.3305	38.5511	68.9546	19.9451	29.8205	72.4759	29.1908	47.822	28.0924	49.3713	50.2216	5.98257	67.7813	55.3549	11.488	173.362	14.3943	45.297	39.4979	50.3864	14.5571	4.34362	5.11455	6.78417	71.2667	15.46	49.6691	30.2681	32.822	12.8716	63.529	8.87006	36.5078	18.9093	42.6193	56.3428	8.28186	122.833	8.99209	25.2234	18.7352	7.16012	40.6553	139.629	21.9944	7.58412	25.7428	94.8594	78.7432	44.4793	45.7117	37.959	36.6634	38.212	93.172	35.0734	47.8453	10.9083	5.90855	13.8535	71.3228	216.886	6.69889	61.1643	66.7148	33.6399	47.9403	40.0393	17.2387	16.4819	45.2996	40.692	8.65317	72.4666	54.2713	21.2984	3.27293	15.0513	110.646	26.2482	18.4842	30.0347	17.9686	66.3204	41.0049	62.0807	78.134	11.4875	17.8459	226.782	17.1269	67.5071	19.1062	82.7982	55.8827	13.6413	70.2545	27.0754	14.6406	18.0785	12.4007	5.06301	33.4811	286.512	44.2453	59.3429	74.6683	11.2193	63.1183	18.2581	28.1892	62.8766	31.2995	20.1446	60.0453	28.5934	42.0701
AHY39872	101.842	29.4743	65.8618	39.5399	76.2603	13.5198	40.8923	9.72531	73.9534	7.35419	43.5794	28.386	63.1776	33.6916	128.84	30.9085	15.6202	12.1649	115.454	127.366	77.4821	24.4326	121.154	70.315	13.5501	118.548	13.1311	67.066	30.6546	56.5775	47.6186	20.3379	64.0665	30.2968	36.505	66.244	207.335	12.1217	18.9889	10.4091	30.4376	83.396	21.5753	14.217	12.4244	123.691	42.6889	18.9348	9.64237	85.3249	20.4633	49.0588	21.457	110.618	32.3249	46.2387	22.4113	18.6449	6.82347	38.0284	31.3477	35.1309	29.8123	67.9514	26.8944	6.79683	78.4928	53.1998	16.7245	63.9521	37.3839	30.426	14.073	21.1654	31.7059	17.5079	9.45937	7.2393	45.0297	88.1145	21.6056	6.90126	15.7997	34.2918	26.0825	70.2802	44.0347	59.358	48.0543	6.62937	26.2065	25.4031	26.4438	26.0466	27.4709	5.56464	57.0729	990.386	9.64055	13.6507	50.5533	45.7593	7.251	27.9582	62.3727	32.7178	20.5968	52.2349	23.1937	34.3514	34.2409	41.7256	27.546	11.0099	59.2125	47.3496	15.6214	229.723	15.7191	44.9464	25.3534	22.5619	9.94397	11.5004	11.3547	16.8687	65.1068	16.8062	33.0808	31.5982	28.7364	13.002	61.0832	17.1808	29.9921	17.9773	46.2295	51.2903	16.5006	170.38	5.80061	25.7039	21.9983	11.1272	37.4503	176.035	23.8346	16.0291	26.8651	61.1053	64.8346	33.2062	42.2884	27.5799	21.6026	28.1612	88.424	22.9499	26.465	10.2605	3.73027	7.57065	63.6122	574.078	5.51141	47.3547	69.119	21.944	36.2184	41.2367	16.713	11.0762	35.0529	43.9335	6.03765	74.2663	42.0934	28.2845	6.42482	17.3263	126.366	29.2859	25.7333	24.0242	19.0816	75.1318	31.1981	64.0953	72.826	15.8686	16.9797	113.51	30.9091	52.2915	15.9323	76.9838	45.0797	4.46301	69.38	23.1726	19.3761	32.6265	23.1256	18.2211	34.8751	101.12	30.1233	69.1082	53.3887	14.3873	33.3921	22.4782	34.8213	43.7227	30.2799	20.0634	52.3866	20.0874	44.4579
AHY39873	71.9591	25.3654	39.1813	30.5365	65.8845	1.44898	22.0708	4.57937	66.8543	5.8594	7.32685	17.5515	23.4739	25.5342	90.9334	11.9495	2.33043	12.7654	80.2347	85.9741	32.5361	14.7186	79.1511	31.2213	8.65506	85.586	7.88911	32.0876	4.87561	51.757	19.635	7.31494	64.8859	20.4733	12.4945	38.9079	155.466	2.19855	8.24115	10.0532	20.8356	75.6956	8.61527	8.53598	1.86492	87.3114	28.6014	10.1418	2.62329	26.6954	17.8151	15.0152	13.5637	84.4929	25.1836	23.6793	11.0088	3.64181	4.08405	17.4248	16.686	26.8697	16.3804	37.3361	22.3046	5.91724	70.52	26.7791	0.998792	40.6771	20.8255	13.1469	6.53677	8.2618	28.3658	12.5254	6.50946	6.66606	26.9692	66.723	13.5929	13.5183	9.53134	21.3629	7.51339	75.475	5.69542	23.9286	16.4115	7.72962	17.643	7.49684	23.658	14.8992	15.7778	5.88742	49.5747	241.409	5.31285	2.6527	24.7203	6.11911	12.3998	10.5945	39.4243	21.6171	16.0635	47.0738	17.2598	24.6221	20.4942	24.3467	13.085	5.85754	36.1187	20.9454	14.2676	148.368	8.55305	26.614	22.145	15.887	7.98077	1.36034	1.23566	2.00781	50.2507	1.35236	22.9998	19.9284	20.7177	9.38749	47.3426	4.02197	25.5668	7.90067	23.4612	22.2267	2.69348	55.7957	6.74282	19.2307	9.85738	4.20452	20.0842	112.878	2.85029	3.84782	22.2444	59.0161	33.0613	30.9739	21.189	19.1753	12.1951	11.4923	42.0989	8.51417	14.5715	3.15556	0.234197	7.46628	65.2044	190.496	1.83263	48.1722	51.9545	15.4519	14.2617	28.047	9.89622	17.327	32.265	24.2672	5.82375	68.7295	16.5509	17.6822	0.436982	5.18515	87.2817	15.3659	21.3285	19.0477	10.0661	67.4354	25.4632	39.5981	42.8241	1.85879	11.3947	261.995	7.94191	50.1479	7.48692	66.0239	23.5187	4.24971	59.6991	12.4427	1.83702	14.3007	3.14576	2.25327	16.0685	396.686	20.7852	46.1145	35.2747	2.12295	28.7679	8.82222	18.7941	24.8717	15.4242	8.65817	26.1291	15.898	19.9214
AHY39874	39.788	484.573	309.161	351.973	332.812	74.2721	247.708	273.094	340.476	36.402	104.826	147.691	232.975	502.91	47.7885	109.711	153.076	126.88	369.388	355.367	225.32	150.092	39.7754	307.825	154.189	356.728	27.759	216.064	124.89	494.9	306.139	142.899	420.382	202.27	279.298	293.421	123.815	90.4176	72.5919	42.8286	205.64	351.151	133.708	51.5656	112.394	52.3309	347.309	159.623	126.943	150.46	207.282	224.404	122.608	40.3072	178.639	467.003	230.531	130.447	94.9924	280.907	323.824	269.451	151.183	275.344	203.978	101.771	416.762	75.9829	107.013	307.274	241.218	130.394	104.276	146.899	480.625	152.058	132.548	146.09	257.565	606.07	89.3987	131.516	147.699	165.434	45.5662	378.543	91.414	227.061	238.177	50.3933	126.969	164.103	173.684	119.422	120.598	119.74	445.45	59.0347	61.7901	120.658	142.084	95.3351	45.1845	255.463	329.046	72.6024	345.782	569.222	311.914	272.218	180.08	413.919	120.387	56.7678	288.078	254.277	62.1348	130.698	88.281	171.766	193.196	130.564	54.1431	53.2124	77.2803	88.0637	453.189	45.9875	171.704	342.583	368.048	57.5508	548.452	128.552	173.199	144.814	238.18	127.619	99.2353	163.009	28.3858	355.449	140.514	127.75	369.912	111.121	60.1231	108.511	188.987	200.381	243.421	436.91	263.721	178.861	310.095	240.529	212.003	225.583	118.132	134.974	28.2289	54.4536	399.551	65.927	96.2397	448.414	549.344	153.344	218.393	164.021	48.9668	126.784	333.999	268.534	29.2062	402.634	291.812	177.239	47.0401	144.724	350.588	58.243	201.801	351.226	68.3903	403.278	163.872	296.193	292	41.5916	71.4398	54.3733	65.8727	573.075	126.359	567.956	407.717	38.6595	407.311	196.953	44.6846	104.299	125.795	64.5687	349.429	36.3287	197.456	312.894	130.784	43.4531	286.667	176.927	357.925	137.927	323.678	146.183	140.682	197.728	237.319
AHY39875	98.4094	657.599	1142.04	628.992	368.522	939.123	1194.63	1398.04	392.195	292.148	1433.96	483.368	912.071	636.86	119.333	712.878	1009.66	635.967	1041.67	1036.78	1031.24	477.562	99.5836	906.399	1261.55	1027.37	303.34	743.363	956.18	601.434	866.319	1226.4	388.125	769.827	921.787	1067.67	410.173	1236.11	469.83	364.976	758.363	416.853	876.745	369.581	1359.29	115.381	633.563	1211.66	1137.2	1072.89	1409.5	1138.54	621.7	121.749	714.809	663.576	1081.69	1089.52	478.112	885.771	769.434	1182.58	494.415	1098.04	786.694	511.217	362.677	460.529	1069.47	1117.58	1152.15	604.269	849.71	812.379	676.446	1261.1	665.573	668.348	968.831	712.752	539.445	730.929	1182.68	805.353	756.609	446.51	1477.51	841.627	570.405	390.378	585.995	791.063	789.968	606.574	605.518	520.448	634.861	686.198	797.86	1112.74	511.935	1522.11	367.996	1014.54	1135.46	828.134	703.337	611.515	778.501	1122.06	584.957	1283.74	604.899	752.919	1148.4	973.135	1005.68	419.801	1168.81	716.488	634.127	616.119	396.096	955.96	971.536	942.006	621.467	1255.42	688.494	765.584	771.271	375.261	615.527	970.163	759.746	1216.8	1174.42	485.449	947.071	652.112	307.605	695.451	1224.65	520.709	1244.07	375.608	1344.17	907.606	1372.5	350.616	1028.12	645.266	1018.55	794.279	1130.25	789.968	632.612	890.458	634.59	1017.7	1128.05	374.762	368.501	995.666	1130.78	637.209	589.916	499.618	643.775	675.182	355.512	725.191	652.532	1128.33	287.492	371.988	859.017	1352	878.753	944.582	1039.79	584.117	1370.42	688.496	472.338	392.405	689.988	1092.35	850.67	1368.59	1149.83	717.621	504.311	587.615	708.4	723.121	1307.99	683.748	406.078	580.993	1110	615.116	1092.4	970.09	742.749	687.379	789.481	1133.27	361.565	1384.82	1262.05	846.607	749.071	497.693	678.249	1181.71	496.774	600.005	1171.72
AHY39876	150.443	1258.35	988.221	1310.84	988.251	1245.8	920.59	1093.35	948.284	339.62	1258.2	442.224	988.635	1275.3	207.878	851.375	1270.45	743.68	1029.51	995.334	1037.67	447.471	178.955	917.329	1450.71	1018.87	344.677	777.984	1729.8	1303.53	764.306	1471.27	983.149	526.233	720.632	998.254	636.505	1526.49	578.997	395.524	523.182	986.991	751.018	411.945	1303.81	206.043	1346.23	1490.76	1527.74	1211.92	1177.27	975.827	547.502	189.036	499.295	1373.5	925.144	1564.06	1128.8	806.976	1484.67	937.771	422.61	994.719	514.44	1114.8	912.683	575.161	1649.09	984.712	955.935	543.929	737.937	799.471	1296.31	1463.85	1317.91	1368.28	857.337	1454.24	678.445	1884.86	1478.7	534.714	826.122	971.716	1262.96	913.134	620.71	427.638	521.365	729.462	543.924	542.664	546.423	1207.36	1316.97	1400.96	700.765	1532.31	512.82	1284.17	415.038	942.821	981.975	770.431	1398.15	1266.1	1490.5	878.639	718.473	1542.64	534.081	767.681	980.729	972.926	1031.04	633.841	1004.27	492.984	810.747	501.068	427.231	1517.53	1239.36	1637.35	1290.26	1009.84	722.046	1524	1596.62	436.522	1283.92	1486.9	537.82	1477.76	931.422	510.642	1457.86	902.444	357.362	1371.19	1445.81	1186.07	1429.47	526.963	910.954	1772.81	1229.43	516.883	1029.39	1306.16	737.161	545.039	1191.58	695.637	673.71	795.821	533.778	1158.68	855.64	423.627	977.56	1293.68	1421.79	1311.42	1270.72	454.981	650.397	515.159	404.915	1941.26	1313.45	894.435	344.442	939.166	804.906	1236.96	1340.29	910.155	1011.85	716.954	1228.62	1381.8	549.226	953.824	491.204	1041.44	727.521	1083.5	1027.24	829.815	617.797	1266.52	1820.67	1518.43	1320.42	820.225	967.23	1327.94	820.68	707.718	1510.75	1521.74	1353.64	886.928	518.811	1016.16	642.37	1081.16	1021.46	914.038	1351	517.477	1391.04	1476.27	497.505	1350.15	917.959
AHY39877	239.171	783.264	655.799	773.607	715.453	854.368	359.845	539.559	718.159	345.231	679.224	309.711	864.887	793.31	261.518	495.707	735.295	539.284	738.194	743.807	654.006	323.275	234.845	640.426	1272.36	743.849	346.151	473.015	1005.96	621.49	538.846	1262.04	657.688	356.95	485.082	711.172	367.229	1140.76	275.295	371.744	361.416	720.734	477.59	379.248	966.164	263.272	777.668	1267.08	841.315	546.838	1074.32	388.215	461.367	262.086	377.891	822.091	716.231	1057.28	806.257	557.243	833.229	361.879	304.652	707.807	359.236	797.603	687.073	305.367	1058.49	650.599	373.337	481.255	472.509	610.486	806.667	1273.54	760.419	753.651	691.007	727.325	347.296	414.178	1267.08	372.503	399.532	725.903	672.354	923.15	559.411	374.722	491.45	542.652	370.197	473.453	478.142	711.053	581.172	604.444	359.074	862.001	469.49	673.804	375.308	679.958	646.587	365.924	797.003	651.8	814.332	368.996	432.57	345.648	486.168	348.812	698.682	886.461	327.25	384.154	332.158	362.984	450.487	476.271	391.5	979.292	894.352	997.705	631.17	544.578	507.04	894.32	876.427	382.925	613.256	928.272	369.546	1267.13	378.293	457.894	934.456	423.969	341.162	804.683	1295.32	698.624	360.879	325.066	540.681	916.203	1102.57	457.493	665.181	828.269	492.958	377.217	708.391	482.054	300.993	628.298	460.734	699.512	515.977	388.471	673.349	633.094	809.808	584.14	619.229	311.381	458.85	365.264	378.568	399.958	767.764	355.326	344.577	693.468	583.312	1092.82	837.486	502.374	743.451	374.533	1085.31	802.302	283.858	678.672	374.729	710.243	520.418	535.804	354.512	423.757	358.588	645.577	390.8	741.337	324.385	371.36	657.535	760.351	516.609	440.914	1058.94	882.929	782.583	412.669	368.931	638.405	395.222	555.558	473.194	578.735	788.802	457.751	825.56	1265.6	459.414	749.338	376.329
AHY39878	216.95	132.965	227.982	83.9419	93.5424	20.6084	430.195	175.925	90.8034	78.8306	40.1618	164.783	155.367	140.221	273.337	81.8296	42.5251	113.156	253.769	261.745	119.091	171.671	237.806	92.1324	52.6838	251.457	74.1557	195.822	36.1116	126.092	105.731	51.1519	117.954	246.898	113.533	220.071	524.162	21.266	530.846	131.481	247.634	91.7784	122.435	136.316	26.1004	230.286	82.0832	50.7647	34.2815	84.0521	95.4188	329.769	84.1244	292.185	245.133	112.305	175.277	35.1371	44.6206	97.5099	93.3162	436.418	165.971	214.097	253.113	46.5357	122.089	493.362	19.607	231.101	316.897	81.7762	106.569	144.398	111.266	49.1081	51.9366	41.862	230.673	129.687	82.2654	498.35	52.312	233.188	38.1597	99.2349	37.2535	146.507	92.1463	110.363	80.5592	46.8057	229.512	85.4802	86.3958	44.9243	137.78	695.39	212.628	31.7897	112.558	32.5112	134.317	82.5956	229.741	210.568	112.816	138.127	89.7894	432.726	155.493	279.468	88.9536	212.708	214.418	154.139	366.701	498.005	382.174	255.829	175.265	82.5222	103.375	17.3268	24.7505	26.664	116.484	16.8019	169.485	97.1336	88.3364	105.93	153.234	30.3708	229.373	56.1322	334.655	107.91	26.376	107.572	84.8823	75.2431	45.5643	51.8262	268.645	545.115	23.2028	38.734	96.9462	269.378	112.315	111.924	243.412	238.215	161.489	103.676	169.886	97.66	80.6497	48.7451	11.2264	109.618	100.376	471.566	28.4081	148.83	163.487	164.492	93.5791	243.647	135.171	467.394	90.2842	411.296	80.2215	111.426	103.723	96.1968	15.7102	100.228	247.841	53.7814	98.1699	104.734	506.389	107.852	253.022	197.777	182.925	14.4739	404.598	199.025	89.2565	144.305	461.429	122.115	278.486	33.0512	123.997	71.0627	26.0073	87.6309	33.7939	24.0712	115.538	236.097	244.98	237.364	249.069	13.3566	230.18	151.996	114.261	117.187	80.4782	52.8782	115.39	68.8934	313.037
AHY39879	99.0893	70.4637	73.0759	65.5357	65.918	11.6121	109.77	77.9733	65.3681	22.3698	24.0652	55.7568	114.22	71.9898	139.391	45.4266	32.503	70.6087	136.477	135.807	87.8631	56.4496	109.723	78.4016	25.993	134.112	21.9244	115.596	18.5689	84.031	74.4336	23.2464	74.7933	80.9863	80.893	74.7712	255.01	9.30859	126.409	31.1742	79.3749	70.5851	90.4204	30.7335	13.2796	113.936	65.9195	22.4716	15.5572	36.6334	27.8367	106.048	34.1002	144.271	79.7005	76.1424	118.603	15.5528	41.2524	78.8526	69.078	119.665	55.01	69.4824	78.0689	45.2669	78.6696	139.134	9.16962	77.1603	101.41	34.61	85.6412	90.7107	69.9784	23.4491	38.8454	37.7095	183.504	95.6541	52.7911	145.499	24.7935	81.8108	20.9934	74.1634	18.7807	100.3	60.8135	26.7766	32.497	48.4536	75.831	35.8074	34.3374	33.7541	96.9681	328.249	57.8452	14.703	50.4237	17.3623	31.6738	60.4361	81.1934	70.0677	64.9925	82.7775	72.8631	121.935	93.4647	181.368	33.5766	56.9458	72.144	104.061	116.533	263.049	109.737	81.582	108.06	34.3737	23.3252	9.91352	12.0488	13.3955	92.9788	13.1537	90.3237	76.2044	77.5369	23.3904	101.153	17.1823	79.9828	24.4247	105.758	48.2875	9.21542	60.5735	20.3947	60.0235	24.9331	36.0783	175.262	227.741	11.9218	17.9042	26.0122	124.136	96.0216	77.3039	187.625	81.5795	71.635	79.4509	84.5701	67.5821	30.7047	34.5069	4.56728	25.1046	66.6576	291.774	11.6283	98.7936	95.2124	50.4638	80.0677	84.1018	32.9437	158.322	68.7633	118.965	17.3963	74.7097	70.4835	27.5601	8.52198	51.2859	129.305	40.5977	25.652	68.7156	130.319	77.5551	76.7391	68.8899	157.927	10.1549	111.9	242.075	53.9451	85.7876	140.953	88.0368	207.744	23.0561	75.9943	68.9656	10.0836	54.6647	14.328	11.217	73.5116	288.978	81.7406	74.0631	111.966	9.7035	101.599	102.129	72.2219	48.6987	61.5275	22.2655	47.3909	68.8414	100.413
AHY39880	463.429	392.461	493.434	337.478	377.862	378.458	394.049	445.694	382.401	379.338	220.967	384.066	951.439	389.666	633.03	255.78	565.008	282.772	535.885	521.405	484.341	386.855	574.614	421.423	817.943	508.627	371.49	369.345	406.961	299.446	545.195	800.128	352.596	469.726	531.856	592.379	441.462	206.887	297.183	442.758	480.939	464.422	336.845	452.173	234.898	472.415	350.236	811.894	524.313	298.8	791.989	338.393	707.651	653.095	466.075	396.872	687.383	418.121	110.908	454.114	340.612	391.327	387.804	580.525	479.961	110.595	376.336	296.699	194.072	493.231	354.522	695.608	209.866	628.403	373.555	810.601	121.836	119.469	877.659	358.049	213.035	778.245	814.325	444.942	122.925	453.501	200.194	925.844	450.361	439.436	694.384	273.306	443.411	703.527	694.629	92.9508	281.177	1154.93	167.84	424.229	575.794	196.523	448.763	493.863	487.128	185.302	355.297	318.727	340.959	385.213	386.069	330.682	696.838	171.748	572.905	951.236	550.205	436.974	556.885	459.663	354.481	691.16	430.89	232.23	379.156	350.186	306.401	126.181	357.875	357.797	364.285	437.276	317.194	485.974	437.536	814.881	355.514	563.27	291.019	211.776	364.854	325.842	816.936	96.7603	308.26	407.355	115.023	478.278	799.591	543.069	485.033	390.494	703.916	445.425	961.295	418.38	289.713	463.743	702.554	573.213	54.0489	446.8	354.455	864.576	424.675	264.006	302.592	390.964	336.133	447.366	465.385	764.741	333.332	382.038	377.24	390.283	490.489	790.611	285.406	266.91	526.083	145.03	789.174	342.713	281.265	364.913	464.085	577.082	687.576	77.8827	566.386	679.343	237.802	332.714	734.693	359.843	268.596	129.453	352.62	170.731	132.041	283.073	307.268	343.066	334.971	912.402	477.952	508.979	483.112	73.8797	521.439	767.681	331.474	567.379	321.098	801.592	572.262	182.266	341.81
AHY39881	281.979	179.997	261.988	190.454	235.116	107.118	166.909	170.251	250.898	171.207	112.536	190.728	431.036	175.162	324.319	130.721	136.427	95.8768	316.042	312.179	220.705	208.611	305.563	173.836	248.892	309.157	179.799	192.768	99.9743	179.819	209.26	254.568	208.884	243.074	171.951	312.602	358.002	49.0666	180.433	246.718	241.996	290.991	97.3493	252.975	67.9546	346.014	182.253	251.223	147.448	148.385	336.41	170.212	538.721	321.521	242.526	197.767	208.873	138.471	35.3947	145.73	166.325	181.058	217.512	290.435	249.202	33.0147	240.277	192.61	51.3695	258.271	169.204	493.037	60.3096	204.181	180.991	258.199	45.2136	44.0802	335.694	231.396	122.681	163.885	253.139	225.16	26.6818	283.039	99.3492	426.367	181.179	207.576	491.705	68.4223	216.671	529.662	498.262	32.4428	165.766	588.761	98.3546	135.458	414.115	89.2987	251.888	143.558	248.466	116.983	161.597	194.404	167.109	180.842	112.934	193.919	496.61	89.2786	290.42	434.261	122.45	375.618	120.73	238.219	155.639	503.787	204.536	49.6247	87.1569	90.7259	179.513	39.6032	139.415	206.283	194.943	202.422	176.336	134.057	226.918	254.173	170.335	424.674	88.6592	140.487	178.509	147.782	256.271	32.2515	224.257	316.31	51.4393	132.028	334.465	333.913	215.264	189.377	264.266	222.511	430.415	136.845	198.847	121.204	533.36	140.582	15.2285	214.512	239.091	447.278	119.533	163.594	171.351	212.677	102.5	246.183	255.128	170.205	175.52	175.639	175.765	250.057	157.995	341.216	56.5079	180.269	323.183	82.7926	344.341	159.914	171.99	227.969	249.981	298.683	343.358	25.9047	123.546	365.599	108.638	175.996	162.422	229.728	203.147	57.5418	232.056	87.9475	57.6568	161.957	91.0077	72.7621	147.746	484.627	250.15	250.615	387.784	24.9327	201.496	258.544	159.474	428.053	143.527	242.29	410.794	88.7016	165.974
